  200.0000     0.01    
  300.0000     0.10    
  310.0000     0.40    
  320.0000     0.60
  340.0000     0.80    
  360.0000     0.88
  380.0000     0.90
  400.0000     0.91    
  500.0000     0.92    
  600.0000     0.92   
  700.0000     0.93    
  800.0000     0.93    
