 201.99   0.9644118 
 222.05   0.9644118 
 239.09   0.9644118 
 243.07   0.9652941 
 250.02   0.9672794 
 256.99   0.9688235 
 261.97   0.969761 
 271.97   0.9705882 
 281.97   0.9715257 
 289.94   0.9729044 
 296.92   0.9741728 
 306.91   0.9752206 
 311.9    0.9758824 
 318.9    0.9766544 
 327.91   0.9768199 
 338.94   0.976875 
 349.96   0.977261 
 361.97   0.9777574 
 369.98   0.9783088 
 377.98   0.9789154 
 398.03   0.9790257 
 418.08   0.9790257 
 437.13   0.9789706 
 454.18   0.9790809 
 471.21   0.9793015 
 493.26   0.9796324 
 510.32   0.9793566 
 530.38   0.9789154 
 551.46   0.978364 
 573.54   0.9777574 
 590.6    0.9773162 
 610.67   0.9768199 
 628.73   0.9762684 
 647.8    0.9757169 
 664.87   0.9750551 
 685.95   0.9743934 
 699.     0.9737868 
 714.06   0.9731801 
 730.13   0.9725184 
 746.19   0.9720221 
 764.26   0.9714154 
 784.33   0.970864 
 795.37   0.9705331 
 815.42   0.9705331 
 840.49   0.9705331 
 867.56   0.9705331 
 892.63   0.9705882 
